business_id,total_checkin,01,02,03,04,05,06,07,08,09,10,11,12
xEBor41OFpeeKdcCZ2sfMg,329,22,36,46,24,29,38,25,31,29,23,15,11
xOd7QPtJvFlUPj2dcvMIGw,241,1,26,30,24,25,29,23,17,29,16,13,8
xR1gLCH5resvtq1eV1nebg,407,49,43,57,35,45,31,19,25,25,40,28,10
xVEtGucSRLk5pxxN0t4i6g,364,29,29,31,49,38,32,24,33,21,32,27,19
xX0kAVShr7UT5nY2YRYIGg,240,34,37,24,22,21,20,19,21,16,15,8,3
xYpAg60oZVbOtSYgrOKBgQ,207,23,25,25,17,21,16,15,18,12,11,19,5
xaJS4YP0lISl2V5z2qA3GQ,804,58,54,75,56,63,80,68,91,65,86,84,24
xfWdUmrz2ha3rcigyITV0g,1318,116,120,107,136,106,131,132,114,91,100,123,42
xhVxf5HSlCAqpyG8OuNptg,288,32,31,32,24,22,20,18,28,25,28,19,9
xjDoyAVInbvRjO6uiUxAgA,207,5,27,24,18,22,21,30,17,20,9,9,5
xlXwxfiUD4bgJFKUYwkzOg,764,68,62,67,72,64,78,73,67,73,75,50,15
xnVkYE3iMp_aZniiCIuD0g,215,3,23,28,13,23,20,26,22,19,16,16,6
xnu43HypkYDuawBEHYn0qA,264,25,22,28,24,29,22,24,22,12,25,23,8
xtYiHTmunjfCN2sUaQxBjA,661,73,47,58,36,69,57,27,59,58,93,57,27
xudgMGJvmXIljlxZmeYODg,950,87,82,114,60,78,93,78,86,90,78,91,13
xy6JUuTJ8SEQsIx6wL3OTQ,292,39,27,36,25,30,31,28,16,26,15,17,2
y4ETe3DkcIjjr_eyeg5U5g,307,34,24,41,32,27,32,23,21,25,21,24,3
y61xPS0NXp6X8N6F6OQtQg,256,45,39,39,14,38,14,15,11,8,12,12,9
y7TV2trR4B9sbgXtyrqv8Q,276,18,10,21,23,26,31,37,29,23,16,27,15
y8d90Pt16Nip-B5UXWBP-w,307,27,28,33,26,26,29,28,39,21,16,27,7
y9ukbhhyYC2qrPSS9eWh5Q,206,17,16,19,23,12,15,18,25,19,11,20,11
yN04E9KzXsuO59t0b_O7EA,280,32,21,33,34,28,23,22,29,11,25,14,8
yNPh5SO-7wr8HPpVCDPbXQ,431,43,46,42,40,46,36,19,32,27,56,32,12
yQS7bWaBhhGZJ1zeXku4yA,281,41,15,29,19,30,15,15,28,31,24,24,10
yQab5dxZzgBLTEHCw9V7_w,4118,317,329,361,347,390,372,368,402,360,398,305,169
yTeTCkzIIw1rXatDWh_ISA,250,28,24,23,15,17,33,23,20,23,18,18,8
yaHyPn3zfLPK46NpvtqlPw,228,3,7,16,15,28,52,34,31,18,12,10,2
ybHlmdUHLPKfv85bRK4Wtw,603,74,66,54,60,72,57,39,39,43,44,41,14
yeTKcKUlTq-W7EJ5hPkqbw,893,103,94,117,85,75,84,76,79,70,54,48,8
yfxDa8RFOvJPQh0rNtakHA,761,75,68,66,65,70,59,72,69,74,54,61,28
yg_A_TpYkJjr1fef0J6QkQ,217,22,20,23,17,15,30,24,24,12,17,11,2
ygaOvp0PLBYaYeN9cZAlGg,794,86,70,69,56,77,61,76,75,72,52,76,24
yhgUyctWczUN13MinNgZ3w,285,19,39,52,27,20,21,18,24,17,13,24,11
ynmTXY9yJDiNkO4HUmxRSQ,224,32,24,17,15,14,17,18,26,17,15,24,5
yqYtY3-Po4OVPafA9Z-Xyw,470,36,42,41,42,46,57,37,41,39,33,46,10
ysv6yhVYOoH9Pf7PlMyD0g,407,42,28,40,39,35,42,40,42,25,28,32,14
ytAsW7DYezxMMzqoO_-nIQ,356,26,13,58,32,33,39,20,24,25,36,41,9
z2CVPfaG8C_rydUZCcsqbw,295,45,25,28,29,32,19,20,29,18,15,23,12
z4EIzLJlGd7gyje1Q_hKtw,201,10,13,24,17,22,25,22,27,17,9,10,5
z4sQ6HhRJUAnxm9mVJHkAg,386,90,79,77,24,18,13,24,13,8,23,12,5
z5J9U_HU4iVLwaCH6rdC2w,209,19,16,20,16,25,19,24,21,15,18,11,5
z5KWNSDvgv-4I62P8l8Ynw,253,38,28,45,15,14,21,14,19,21,11,19,8
z7GAft_JrFNmAH5xbVeYSA,765,60,73,80,83,72,48,70,89,58,62,48,22
zEOfVGv6DeprEzmFYMFhXA,864,52,105,115,49,89,129,74,42,39,62,85,23
zFGqtqlZXQYYhBozM_ZpOw,395,43,27,43,35,39,36,46,37,33,25,22,9
zK7sltLeRRioqYwgLiWUIA,456,39,34,67,40,29,37,45,42,48,36,29,10
zRqi6L1u-YmmVAHjeUbGMQ,265,20,17,31,20,32,20,22,26,32,15,26,4
zWno83CCEC1cPGZvxQPf-g,465,31,40,55,38,37,38,39,41,41,40,48,17
zXPCg2ZODobckHwvZGjuCw,292,0,0,0,0,0,30,84,53,45,45,26,9
zY-1U4rMVjMN_7gCjXJvow,228,0,13,2,15,69,49,35,15,4,15,11,0
zaxK3ea92mvEBRy-jttngg,460,27,25,52,35,42,38,84,32,29,31,45,20
zcScEL0WEdFkROcnz5379g,491,31,20,59,36,28,29,58,71,58,41,47,13
zgQHtqX0gqMw1nlBZl2VnQ,497,7,11,45,81,44,48,44,47,41,63,52,14
zhj1rDmdmliip6PMYudQug,341,14,24,38,32,53,36,42,36,21,22,16,7
zoDilOV7nSQ3lXIhGOSbog,258,18,22,30,14,35,24,18,21,21,18,25,12
zoODlH40edpJYLPLkHilNA,203,15,19,16,18,24,16,28,23,12,17,14,1
zx_j6OuuHHa2afVoAZuLpA,241,31,22,33,31,18,26,19,9,16,17,13,6
