,business_id,total_checkin,01,02,03,04,05,06,07,08,09,10,11,12,Name,City,State,Category,Rating,Review Count
659,YSYDJTCt5kzY2kKnLNGRiA,463,29,48,58,43,66,41,33,45,32,30,25,13,SOL Mexican Cocina,Scottsdale,AZ, mexican bars breakfast_brunch,4.0,1181.0
660,YTCCJ3ShO-zg0dlx1nk6dw,317,31,38,25,25,33,17,38,25,28,26,20,11,Morimoto - Temporarily Closed,Las Vegas,NV, japanese bars sushi,4.5,848.0
661,YeECyPbDJLTnr1Bm5Pw3EA,352,63,37,45,24,24,34,24,32,22,22,14,11,Life Time Fitness,Gilbert,AZ, gyms healthtrainers sports_clubs,3.0,197.0
662,Yf8PiUFYTgeN-NVSgrntPQ,221,12,19,26,23,17,15,17,25,17,21,20,9,Pro Nails by Julie,Scottsdale,AZ, othersalons waxing eyelashservice,4.0,420.0
663,YgVC9NdMji-VV05w7-E1DQ,534,16,7,17,77,70,94,55,101,89,4,3,1,Chase Field,Phoenix,AZ, stadiumsarenas baseballfields,4.0,729.0
664,Yl05MqCs9xRzrJFkGWLpgA,831,67,54,130,92,83,89,77,60,50,59,55,15,Hash Kitchen,Scottsdale,AZ, breakfast_brunch bars newamerican,4.5,2410.0
665,Yo8ODT7aFMM2xKUd1yaBVw,236,17,23,35,34,20,11,16,29,25,14,7,5,Bella Vita,Henderson,NV, italian,4.0,502.0
666,YpePlG2UW_mf-zhFaCgubA,209,12,8,21,15,18,12,27,17,24,16,32,7,Bulla Gastrobar,Charlotte,NC, tapas spanish gastropubs,4.5,290.0
667,Ytd4zp7UmTTdfwlGUje__A,416,42,21,43,46,54,45,47,42,24,23,23,6,Mountainside Fitness,Scottsdale,AZ, gyms healthtrainers,4.0,48.0
668,YuhAHVsstmDENWuZM30tMA,792,65,57,74,89,75,74,57,84,45,67,67,38,I Am Thai Cuisine,Las Vegas,NV, thai,4.5,558.0
669,YzlgswAwmpkMQifS3-YQTw,399,41,33,38,46,31,27,35,37,37,25,34,15,Conservatory & Botanical Garden - Temporarily Closed,Las Vegas,NV, gardens,4.5,664.0
670,YzuWj3u9BZRpxNmd1Cv3QA,263,23,34,15,33,26,19,20,18,23,12,26,14,Starbucks,Las Vegas,NV, coffee,3.0,209.0
671,Z0YOHYA6YtW131xULbnMzQ,463,44,25,32,42,40,50,45,50,41,46,41,7,Market Street Cafe,Las Vegas,NV, breakfast_brunch tradamerican,3.5,862.0
672,ZAuAwz1ijuydn5yL3q3rzA,554,66,52,64,47,51,58,51,35,31,31,47,21,Japanese Curry Zen,Las Vegas,NV, japanese,4.5,1114.0
673,ZCzey5aPhd7jYIoHsUfjmQ,1223,73,97,100,99,95,137,113,95,119,127,122,46,The Clever Koi,Phoenix,AZ, asianfusion ramen cocktailbars,4.5,1292.0
674,ZG8PZgaMKhdJUpNxkc9Diw,648,47,62,62,61,49,69,64,73,68,34,47,12,595 Craft And Kitchen,Las Vegas,NV, asianfusion pubs tapasmallplates,4.5,532.0
675,ZQ-4bR5AJfzQQk31-KQ36A,306,0,0,51,43,48,16,20,29,32,20,35,12,Win Kee HK BBQ & Noodle 榮記燒味,Las Vegas,NV, chinese bbq noodles,4.5,184.0
676,ZjKpGYdQCQPxzkYWAsV56w,238,26,35,29,19,24,17,15,17,17,19,16,4,Thailicious Authentic Thai & Vegan,Henderson,NV, thai,4.5,646.0
677,ZjSzUWHtnpCfjsa7CksSOg,251,19,29,23,25,9,34,26,13,14,29,23,7,The Signature at MGM Grand,Las Vegas,NV, hotels spas resorts,4.0,1774.0
678,ZkGDCVKSdf8m76cnnalL-A,228,22,23,13,14,24,26,21,18,11,20,26,10,Le Village Buffet,Las Vegas,NV, buffets,3.0,2688.0
679,ZrFqa9sUaF_X8wbNz29Qbw,242,20,24,24,18,16,23,19,25,20,23,21,9,Sweet Tomatoes,Tempe,AZ, buffets vegetarian salad,4.0,214.0
680,ZrS5rhJ4OvXQG_38wPEWlA,276,24,22,32,23,27,19,39,30,21,24,12,3,Chewy Boba Company,Las Vegas,NV, desserts coffee bubbletea,4.5,288.0
681,ZyOuwa3Eau6dbUiEPwsUoA,1432,16,15,12,10,30,116,321,267,189,185,208,63,Katsuya,Toronto,ON, japanese,4.0,139.0
682,_0x7W6fizaPP76xNBxBLAQ,580,45,56,59,56,72,54,54,55,53,36,26,14,Stephano's Greek & Mediterranean Grill,Las Vegas,NV, mediterranean greek,4.0,390.0
683,_3olhuCXhoqjy4M2rBp1YA,545,64,50,48,68,45,61,47,57,26,37,32,10,The Golden Tiki,Las Vegas,NV, cocktailbars lounges tikibars,4.5,1407.0
684,_Ad2ZKhUl-krJFpaZ1FI8g,2926,99,89,89,656,703,689,288,75,70,64,73,31,Nabe Hotpot,Las Vegas,NV, hotpot buffets asianfusion,4.5,817.0
685,_GdzDB3SU9Ni7mAOQehIXQ,212,0,0,0,0,0,0,0,0,0,0,212,0,Elite Event: 2019 Yelpies Celebration at SanTan Village,Gilbert,AZ, yelpevents,5.0,97.0
686,_JZ7hXqOZ_MngjPWFgER0w,216,23,15,13,16,29,15,24,16,19,20,16,10,Pizza People Pub,Phoenix,AZ, pizza burgers tradamerican,4.0,436.0
687,_M0JL-xb1IJucN7dQi7IPQ,916,208,58,123,59,149,76,43,59,45,32,64,0,The Camp Transformation Center - Phoenix,Phoenix,AZ, bootcamps weightlosscenters healthtrainers,4.5,40.0
688,_PcRyvbZmVQvlS5uORDGVA,266,10,20,28,28,26,25,32,46,16,22,10,3,Redeye Diner,Charlotte,NC, diners breakfast_brunch,3.5,386.0
689,_QmUKLiLynDktbtwV_vQXw,1515,109,129,125,107,97,83,95,143,142,185,209,91,El Dorado Bar and Grill,Scottsdale,AZ, tradamerican bars,4.5,88.0
690,_XN-GwzZwAyIqLKJsl2htg,456,43,35,38,36,42,57,40,39,38,27,44,17,SumoMaya,Scottsdale,AZ, mexican asianfusion,4.0,1718.0
691,_Xzz-PChcdJ1862CK6dRyw,305,33,28,44,38,41,34,17,24,13,19,13,1,Toast Society Cafe,Las Vegas,NV, breakfast_brunch juicebars coffee,4.5,291.0
692,_e5KDltp_0XNkylTYR1V2w,285,32,30,24,20,24,25,28,25,22,24,23,8,Pho So 1,Las Vegas,NV, vietnamese soup,4.0,279.0
693,_iEl9sCLsvXEFHUWPvgsAg,239,20,34,26,22,13,17,10,17,23,23,22,12,Chico Malo,Phoenix,AZ, mexican,4.0,586.0
694,_j2EtQtgLuXGRBfbM5YwZA,260,24,23,18,21,21,20,24,27,29,10,35,8,Noodle Asia,Las Vegas,NV, dimsum asianfusion noodles,3.5,1230.0
695,_kCjd-nD4lNXL2oGn-JhZA,241,26,30,28,26,19,24,17,24,14,15,12,6,USA Auto Service,Las Vegas,NV, autorepair,3.5,171.0
696,_n0B8mRTWP6ZfX8npDGEqw,1025,0,0,0,0,0,0,0,59,212,280,389,85,Yutaka Japanese Restaurant,Phoenix,AZ, ramen sushi,4.5,203.0
697,_xAJZOKBMPOe47p1MphB2w,258,15,16,17,18,24,22,41,27,40,13,22,3,Fishman Lobster Clubhouse Restaurant,Toronto,ON, chinese seafood,4.0,911.0
698,_zgO9FfigbH4qDRVsHoIAA,566,0,0,0,6,303,240,6,2,2,5,2,0,B Nails & Lashes,Las Vegas,NV, othersalons eyelashservice,4.0,102.0
699,a0v7Si0DK4cIko7AQY4YXg,1095,110,93,87,73,92,101,98,112,100,99,96,34,Egg Works,Las Vegas,NV, tradamerican breakfast_brunch pizza,4.5,1233.0
700,a1Pf4wSob48LKqimWzmyGw,342,33,36,38,23,36,23,26,24,42,27,29,5,Chick-fil-A,Las Vegas,NV, hotdogs,4.0,378.0
701,a4L-Fy0agN3RNM7O49bIHA,240,22,30,21,15,22,22,19,33,20,15,17,4,CRUjiente Tacos,Phoenix,AZ, latin tacos tapasmallplates,4.5,336.0
703,a9k9MQrr5KFyMD7_Lnwrhw,1184,119,90,125,119,89,104,98,108,99,98,92,43,USA Auto Service,Las Vegas,NV, autorepair oilchange smog_check_stations,4.0,738.0
704,aAYuuyFcYKv_J_d4GjGNcA,386,0,0,0,0,44,58,62,44,55,46,50,27,Tocaya Organica - Scottsdale,Scottsdale,AZ, mexican,4.5,206.0
705,aD0EslPREWGDlSpD0RMlEg,306,36,21,32,23,29,18,27,40,25,24,23,8,Asian BBQ & Noodle,Las Vegas,NV, chinese bbq noodles,4.0,793.0
706,aIEfjonMB3daXlPDYTaucA,227,23,24,28,21,23,25,18,17,17,13,12,6,Smith's Marketplace,Las Vegas,NV, grocery pharmacy,4.0,170.0
707,aRngE8bFUhtHs3INz_QMmA,548,54,40,54,53,50,52,47,54,37,39,52,16,Scottsdale Fashion Square,Scottsdale,AZ, shoppingcenters,4.0,551.0
708,aUCJt0FluWAxkOd8s7TkWQ,205,17,11,20,17,17,18,23,31,16,7,19,9,In-N-Out Burger,Las Vegas,NV, burgers hotdogs,4.0,88.0
709,agGJSdMTRrkA6VrYMbC-SQ,528,31,43,34,34,42,57,57,60,61,44,42,23,Volcano Grille,Las Vegas,NV, japanese,4.0,445.0
710,ahSFUPojs9X3-1jP-QPb-w,261,21,15,33,21,18,31,18,16,20,16,35,17,Bazaar Meat by José Andrés,Las Vegas,NV, steak spanish tapasmallplates,4.0,1146.0
712,ajoqEHnCZTD8-8GqGLq9-Q,932,78,50,71,67,88,83,93,94,82,98,96,32,Palms Casino Resort - Temporarily Closed,Las Vegas,NV, hotels casinos resorts,3.0,1608.0
713,amMfQ5xzAbDzjO8I0xK3og,207,31,25,40,25,29,25,9,7,7,4,5,0,Alexis Nihon,Montreal,QC, shoppingcenters,4.0,15.0
714,amNromvj2O7OAYYrlDEUcQ,302,22,26,32,28,29,22,29,30,24,29,22,9,Camelback Mountain,Phoenix,AZ, parks hiking climbing,4.5,631.0
715,aqMfCbFNeWn1a4Evds83fg,238,20,21,36,29,17,18,21,14,20,22,16,4,Ike's Love & Sandwiches,Tempe,AZ, sandwiches vegan gluten_free,4.5,332.0
716,atL7NwXDnhOknV-mmQR3Mg,298,0,0,3,52,60,55,43,53,20,9,3,0,Las Vegas Ballpark,Las Vegas,NV, stadiumsarenas,4.0,100.0
717,auTNigMttjBBTj1MNxOeFQ,226,29,15,17,19,19,32,15,30,18,11,14,7,Taj Palace,Las Vegas,NV, indpak buffets bars,4.0,717.0
718,awI4hHMfa7H0Xf0-ChU5hg,759,65,63,60,73,72,57,81,65,65,58,74,26,Oyster Bar,Las Vegas,NV, seafood bars,4.5,2793.0
719,ayOJSIl-P16HZAQBcQfUyQ,401,34,27,33,50,29,40,33,29,39,35,40,12,California Hotel & Casino,Las Vegas,NV, hotels casinos,3.5,512.0
720,b-RSw4G3HJvGfwvRLzuLPw,269,19,25,27,26,20,19,26,31,17,26,27,6,SUGARCANE raw bar grill,Las Vegas,NV, tapasmallplates cocktailbars breakfast_brunch,4.0,568.0
721,b0y8ZQ77O1rNhuuQZ9jPig,291,15,21,30,30,37,18,29,23,28,25,27,8,Shila Eyebrows Threading,Las Vegas,NV, skincare waxing threadingservices,4.5,141.0
722,bAMX1SCQyv09oYOtEYKVjw,206,0,0,4,39,31,20,23,25,22,18,20,4,Drunk Munk,Scottsdale,AZ, polynesian tikibars sushi,3.5,127.0
723,bCh7vrbbxSKx0mtZnOvQoQ,254,22,9,18,22,25,34,24,32,23,21,16,8,Harkins Camelview at Fashion Square,Scottsdale,AZ, movietheaters,3.5,271.0
724,bFaFb7wu7swOp5qD8lNMog,412,36,39,49,24,44,23,34,43,39,28,43,10,MIAN | 滋味小面,Las Vegas,NV, noodles szechuan,4.5,844.0
725,bI9_dtXS9qN0Gmi7YbRm5g,280,16,27,32,32,21,21,31,24,29,21,22,4,MVPita Mediterranean Grill,Mesa,AZ, mediterranean sandwiches salad,4.5,489.0
726,bKKVa2WXYnMTtiUPd3sV7Q,248,17,20,34,19,29,21,28,25,19,15,16,5,Superica,Charlotte,NC, tex-mex mexican,4.0,512.0
727,bMIVYOyr0pOYHUDNsmSDwg,381,37,34,63,29,33,43,34,32,22,19,27,8,The Suffolk Punch,Charlotte,NC, breweries coffee newamerican,4.0,407.0
728,bQTNlBX5tKtJ-t9WpMw0yQ,256,32,23,24,24,21,25,22,13,17,26,24,5,Jojo Coffeehouse,Scottsdale,AZ, coffee breakfast_brunch tradamerican,4.0,213.0
729,bRR4gsjHv0F_RnRGjQBqlg,475,36,28,48,62,50,52,55,42,46,25,21,10,CJ's Italian Ice & Custard,Las Vegas,NV, icecream,4.5,494.0
730,bVyUa0O4U-c4b3b3U7ojoA,247,30,25,26,17,19,20,16,28,20,18,18,10,Inferno Hot Pilates,Las Vegas,NV, pilates,5.0,147.0
732,beuVp5CZxCdNvQIIPBS2rw,442,57,37,31,28,42,25,36,36,38,39,57,16,Chubby Cattle,Las Vegas,NV, hotpot chinese,4.5,1973.0
733,bjJcDCx5uMUr89nxBdGizw,250,21,21,28,21,17,22,24,24,24,15,26,7,Peg's Glorified Ham n Eggs,Henderson,NV, breakfast_brunch,4.5,586.0
734,bpRo8L8dkhgbJhdIKa9mwA,250,18,22,24,20,17,24,15,20,23,34,24,9,STK Las Vegas,Las Vegas,NV, steak newamerican cocktailbars,4.0,1863.0
735,bs0PLtVoePk0UFwEWOCH5A,212,24,18,32,17,13,32,12,20,11,8,18,7,Cold Beers & Cheeseburgers,Scottsdale,AZ, burgers bars tradamerican,4.0,243.0
736,bsrj9_hFAql3dlSf244zpg,390,21,29,36,32,37,49,39,43,29,32,32,11,Trump International Hotel Las Vegas,Las Vegas,NV, hotels,4.0,1994.0
737,bvow46stEejfxnnqEKTAyQ,287,25,24,16,29,18,20,28,25,18,15,45,24,Ethel M Chocolates,Henderson,NV, gardens chocolate tastingclasses,4.0,838.0
738,byWNAuUrvmGTLkbJpXe4iA,250,20,17,14,16,32,54,21,26,17,14,15,4,Bobby Q - Biltmore,Phoenix,AZ, bbq steak cocktailbars,4.5,501.0
739,c-XrdIR2Ubxp2uo7lvtkLg,343,47,26,32,40,28,30,39,38,29,14,15,5,Dutch Bros Coffee,Las Vegas,NV, coffee juicebars,4.5,130.0
741,c8_KYRnm6UgoasyTemhX1w,231,4,8,6,7,18,44,44,63,14,11,8,4,ShowGrow,Las Vegas,NV, cannabisdispensaries,3.0,121.0
742,cA3758wmDHz5nK05WY98dg,212,24,20,23,22,16,21,13,14,23,7,17,12,Costco Wholesale,Charlotte,NC, wholesale_stores,4.0,98.0
744,cJWbbvGmyhFiBpG_5hf5LA,928,104,66,92,90,67,70,57,82,91,81,75,53,Hofbräuhaus Las Vegas,Las Vegas,NV, german beerbar comfortfood,4.0,1808.0
745,cMAv53bpH7b32IYgQwCXLA,621,55,64,88,73,90,90,60,52,17,16,14,2,Zero Degrees,Las Vegas,NV, bubbletea coffee,3.5,596.0
746,cMHEWGbGdGy1WkThoh6oXA,351,52,48,42,17,38,29,23,20,15,32,24,11,LVAC - Las Vegas Athletic Club,North Las Vegas,NV, gyms healthtrainers,3.0,281.0
747,cRBIvRyynPBjDi2y49PV6g,304,8,4,18,32,21,15,42,41,39,30,40,14,Strings Ramen-Madison,Madison,WI, ramen,4.0,150.0
748,cTJjTKz2huGZ-ElScC2pSw,312,42,27,43,33,26,25,18,34,30,15,15,4,Windsor,Phoenix,AZ, newamerican pubs breakfast_brunch,4.0,1220.0
749,cTPdZ9Va0HCLESf5gNnXwA,513,32,45,43,43,31,46,59,65,54,32,57,6,Lucille,Madison,WI, pizza newamerican lounges,4.0,355.0
750,cTZmf7B-4yciMc1WKiCVOA,219,20,24,33,17,16,22,13,17,16,26,10,5,Welcome Diner,Phoenix,AZ, diners,4.5,1103.0
751,cWPTOM_o5toaXpq0gNxD7Q,212,8,14,19,17,25,21,26,28,14,23,16,1,Vanta Coffee Club & Eatery,Toronto,ON, coffee cafes sandwiches,4.0,211.0
752,cYlBEKmLkVXFtGWmtB4G4A,454,0,0,0,0,15,58,80,122,77,41,53,8,Sweethoney Dessert,Las Vegas,NV, desserts,4.0,346.0
753,caKRXynM5bY922pGtQhvfQ,238,67,70,17,13,19,6,6,11,8,8,7,6,Narong's Thai Kitchen,Las Vegas,NV, thai hotdogs,4.5,260.0
754,ccGIAOl08zHt2lcn_UxPfw,377,21,27,32,31,32,33,39,33,47,43,21,18,Las Vegas Athletic Club,Las Vegas,NV, gyms cardioclasses barreclasses,3.0,374.0
755,cePE3rCuUOVSCCAHSjWxoQ,746,35,44,56,60,81,73,103,70,67,76,58,23,Karved,Las Vegas,NV, sandwiches tradamerican salad,5.0,693.0
756,ckbDWYPT8TP7etP0WHU2Yg,369,29,35,28,30,39,31,30,27,39,50,24,7,Blaze Fast Fire'd Pizza,Pittsburgh,PA, salad pizza hotdogs,4.5,211.0
757,cn6Lguvd8T2pWq4-WNLHpQ,246,26,24,14,17,23,23,23,18,18,27,25,8,Monta Chaya,Las Vegas,NV, ramen,4.0,167.0
759,crstB-H5rOfbXhV8pX0e6g,222,14,11,17,21,20,21,21,26,26,20,21,4,Ramen Isshin,Toronto,ON, ramen,4.5,699.0
760,cxlxJpw_vTzw7bXJq6Dbsg,419,31,60,36,67,43,42,17,34,17,29,29,14,Outback Steakhouse,Phoenix,AZ, steak,3.5,183.0
762,cykzJbkgweJvZsvkrHMR7g,228,28,22,19,21,32,24,19,16,15,15,15,2,Jasmine Express,North Las Vegas,NV, chinese vietnamese,3.0,326.0
763,d10IxZPirVJlOSpdRZJczA,265,33,19,25,27,38,19,23,17,27,13,14,10,Citizen Public House,Scottsdale,AZ, gastropubs newamerican salad,4.5,2036.0
764,d5iYEeESOPLjr7cugpJVuw,383,3,14,29,25,32,52,57,52,31,40,34,14,EōS Fitness,Phoenix,AZ, gyms healthtrainers cardioclasses,3.5,61.0
765,d8QdPn1vD8C7n5RORyk9nA,3315,324,268,310,300,302,267,284,309,300,282,252,117,Phoenix Sky Harbor International Airport - Terminal 4,Phoenix,AZ, airportterminals,3.5,346.0
766,d8WZtx4dZUvT9Sg9NXGb3Q,240,15,15,13,25,16,17,34,30,26,27,15,7,Super Smog One,Las Vegas,NV, smog_check_stations,5.0,247.0
767,dEi4_bO8ydNHgcRNKV8q6g,300,33,40,33,35,9,32,7,21,17,29,30,14,Life Time Fitness,Tempe,AZ, gyms healthtrainers sports_clubs,3.5,243.0
768,dFArFtgDj1rIahUDHU8L7Q,548,73,53,58,40,54,41,41,26,38,47,59,18,Outback Steakhouse,Mesa,AZ, steak,3.0,240.0
769,dKdApYVFDSNYsNOso6NYlA,431,31,33,44,31,33,37,49,29,39,40,51,14,White Castle,Las Vegas,NV, hotdogs burgers,3.0,1406.0
770,dLc1d1zwd1Teu2QED5TmlA,281,16,24,32,22,30,25,23,34,19,26,24,6,Noodlehead,Pittsburgh,PA, thai noodles,4.5,1385.0
771,dNr7VKRti8dXWE-jzfVBtQ,208,15,24,35,25,25,11,12,13,12,18,15,3,The Perch Brewery,Chandler,AZ, gastropubs breweries pubs,3.5,1167.0
772,dQOnVrU5O0tSY5ZS8t3ScA,227,0,0,0,0,0,0,0,65,35,74,42,11,Optimist Hall,Charlotte,NC, food_court,4.5,186.0
773,dQnUXBUMbjLLvF8OEXAmgw,364,0,0,13,41,54,44,58,35,40,35,30,14,Vanderpump Cocktail Garden - Temporarily Closed,Las Vegas,NV, lounges cocktailbars,4.0,561.0
774,dQtAC58AB8qpiDPs3FAoWQ,210,29,23,21,20,24,13,17,19,16,13,12,3,Picazzo's Healthy Italian Kitchen,Glendale,AZ, pizza italian salad,4.0,207.0
775,dTqKpbaiUgEd4rPSzKuWqQ,236,12,6,13,6,5,11,23,56,32,35,28,9,Demetres Downtown Markham,Markham,ON, desserts icecream coffee,3.5,147.0
776,dVp1llwjZUmhCF4pNsJnQg,297,23,17,40,23,23,31,31,22,24,30,28,5,The Modern Vegan,Las Vegas,NV, vegan breakfast_brunch newamerican,4.0,943.0
777,dWk0mbhj79pK3WBp5oLtpw,226,21,17,43,18,14,20,13,19,15,19,22,5,Rí Rá Irish Pub - Temporarily Closed,Las Vegas,NV, irish pubs,4.0,1257.0
778,d_L-rfS1vT3JMzgCUGtiow,437,53,30,42,43,31,37,42,55,23,23,35,23,Border Grill - Temporarily Closed,Las Vegas,NV, mexican breakfast_brunch tapasmallplates,4.0,1834.0
779,dbLAhlo4ubzaEwrx8Sy9FA,496,0,0,0,32,89,83,85,57,54,41,45,10,La Luna Tea and Dessert Bar,Las Vegas,NV, coffee breakfast_brunch desserts,4.5,205.0
780,dciKn2Otp8nAMi4AurPjsg,1242,92,107,124,114,134,123,129,122,80,99,90,28,McCarran Airport Terminal 3,Las Vegas,NV, airportterminals,3.5,343.0
781,diaiQrxYFU1V5qxrFnW9fg,264,26,18,27,30,25,26,11,23,20,24,20,14,McCarran Rent-a-Car Center,Las Vegas,NV, carrental,3.0,415.0
782,dl6mrYTQQoj03Im_Nntixw,237,32,15,18,18,14,31,25,25,21,14,17,7,Maguro Sushi and Ramen,Chandler,AZ, sushi ramen,4.5,168.0
783,dlpVK3a2Xfn6jtq5-soAfw,232,32,11,15,18,13,12,19,26,25,27,29,5,Ono Sushi,Las Vegas,NV, japanese sushi,4.5,315.0
784,dxeu5YQIzw0jOp1cSVkimg,1464,132,101,133,108,177,181,150,129,99,81,118,55,Izakaya Go,Las Vegas,NV, sushi ramen izakaya,4.5,845.0
785,e13SEvJud_vgeDR_doL4sQ,642,65,48,52,45,56,47,48,87,48,42,51,53,Hussong's Cantina Las Vegas - Temporarily Closed,Las Vegas,NV, mexican vegan bars,4.0,1068.0
786,e3PBfbtXUjMziX6XGsOMoA,6415,490,401,519,460,604,594,652,584,619,637,614,241,Cafe Sanuki,Las Vegas,NV, japanese noodles cafes,4.5,1080.0
787,e4NQLZynhSmvwl38hC4m-A,386,56,53,40,50,28,28,38,20,22,22,24,5,Backyard Taco,Mesa,AZ, mexican,4.5,1391.0
788,e6d50rwRTU-fONeSBJmOHQ,375,30,46,70,61,60,37,25,45,0,0,1,0,Clever Koi,Gilbert,AZ, asianfusion cocktailbars ramen,4.0,374.0
790,e9XoOv-j4ceTVN9seUckPA,334,36,20,27,24,32,36,27,37,30,27,32,6,Miss Dessert,Mesa,AZ, desserts bubbletea juicebars,4.0,179.0
791,eAc9Vd6loOgRQolMXQt6FA,1200,85,96,109,127,100,97,139,122,114,84,89,38,Mandalay Bay Resort & Casino,Las Vegas,NV, hotels casinos resorts,3.0,3509.0
792,eD-XLSo-j8uIoTnIlrG8YA,338,13,17,26,39,37,35,25,42,38,33,25,8,Juicy Dumpling,Toronto,ON, dimsum dumplings,4.0,471.0
793,eEnNw3_hBvxcFHyr23kAuA,446,60,33,50,50,36,31,24,43,41,31,30,17,Hard Rock Hotel & Casino,Las Vegas,NV, hotels casinos,3.0,2487.0
795,eJKnymd0BywNPrJw1IuXVw,2471,189,159,232,182,234,227,209,263,237,214,245,80,Nacho Daddy Downtown,Las Vegas,NV, newamerican mexican breakfast_brunch,4.0,2251.0
796,eJNHwNoCk_hZbK8AeHDZ9g,374,18,22,36,39,34,45,38,45,32,28,21,16,Nevada Chicken Cafe,Las Vegas,NV, bbq wraps sandwiches,3.5,391.0
797,eLFfWcdb7VkqNyTONksHiQ,281,30,28,28,24,29,26,28,24,22,18,17,7,Gen Korean BBQ House,Henderson,NV, korean bbq,4.0,2391.0
798,eLenANu7PBUd_gAmoBzDvw,247,28,31,36,28,25,23,18,17,13,14,10,4,Luxe Nail Bar,Phoenix,AZ, waxing othersalons eyelashservice,3.0,444.0
799,eR7Iw_X54m3YLWkXp9y35Q,471,39,46,52,28,37,49,50,41,44,37,35,13,Tonkatsu Kiyoshi,Las Vegas,NV, japanese,4.5,610.0
800,eRlyQbR4Wn7F6JH5dVs4Qg,278,21,20,15,15,21,22,25,25,27,42,28,17,Clark County Detention Center,Las Vegas,NV, policedepartments,2.5,43.0
801,eUuKXhloFVHdQsLdodcLbw,284,22,18,20,23,17,26,26,26,40,23,34,9,Parsley Modern Mediterranean,Las Vegas,NV, mediterranean vegan vegetarian,4.0,605.0
802,eYJcI9cI6-kJ2NQpYdHcLw,247,15,12,24,15,28,25,19,28,28,19,28,6,Downtown Terrace,Las Vegas,NV, newamerican burgers tradamerican,4.0,782.0
803,eZcCFV-8X91ZSnmB9807bw,233,22,21,22,17,27,19,30,21,15,21,14,4,The Cheesecake Factory,Las Vegas,NV, tradamerican desserts,3.5,864.0
804,eaNenRk_liZBERFFLCXqqQ,417,35,38,45,41,36,39,42,35,36,29,31,10,Hobak Korean BBQ,Las Vegas,NV, korean bbq,4.5,1948.0
805,ebEP_MZngIWKH0Ixobcqhg,225,14,11,24,8,21,19,30,20,23,27,20,8,Sunset Park,Las Vegas,NV, dog_parks discgolf fishing,4.0,285.0
806,ebTvBxSStI9Vf5Tpux_X3Q,593,63,43,68,56,50,46,52,52,48,48,53,14,The Orleans Hotel & Casino,Las Vegas,NV, hotels casinos,3.5,1244.0
807,eh127ASMZstrELE0K0XADw,259,27,23,25,21,16,22,17,29,28,18,26,7,Luke's Lobster Las Vegas,Las Vegas,NV, seafood,4.5,898.0
808,evdJO0v9rvVixieNEnaeJg,343,38,23,28,35,50,35,28,29,22,27,13,15,Sushiholic,Phoenix,AZ, sushi japanese tapasmallplates,4.5,741.0
809,eyaziRm7HOrtkkrQys_ERg,272,19,34,31,42,21,23,20,19,12,19,24,8,Americana Tempe,Tempe,AZ, tradamerican beerbar breakfast_brunch,3.5,131.0
811,f1ZKauu7dCB6iplmKqplAQ,533,49,49,54,38,50,48,55,63,33,36,45,13,Hong Kong Garden Seafood & Dim Sum Cafe,Las Vegas,NV, seafood dimsum cantonese,3.5,516.0
812,f4x1YBxkLrZg652xt2KR5g,1235,87,115,119,99,108,110,131,121,105,99,110,31,Hash House A Go Go,Las Vegas,NV, newamerican breakfast_brunch,4.0,6969.0
813,f5vPST6MUH2Dy3Arxg3f8A,496,20,15,30,65,63,37,59,52,40,52,38,25,Tocaya - Kierland Commons,Scottsdale,AZ, mexican,4.5,342.0
814,f8IMQgRwo-8GP372MElDGQ,201,12,17,21,22,18,25,14,16,21,23,8,4,Plaza Hotel & Casino,Las Vegas,NV, hotels,2.5,1249.0
815,fAlKTsfsUF6A5iujEI2Z1w,464,17,26,31,53,39,53,66,48,47,25,37,22,Off The Strip at the LINQ,Las Vegas,NV, bars comfortfood tradamerican,4.0,952.0
816,fHM09_y3QX3n4a_bIFbk_w,337,30,14,27,26,45,33,39,30,28,28,25,12,Grand Lux Cafe,Las Vegas,NV, desserts tradamerican seafood,4.0,1382.0
817,fL-b760btOaGa85OJ9ut3w,375,33,35,42,34,53,30,40,37,22,19,23,7,Rollin Smoke Barbeque,Las Vegas,NV, bbq burgers soulfood,4.5,3313.0
818,fMDVw5GLRa4Is_qH-27Pdg,258,1,14,19,20,35,38,25,52,17,9,21,7,The Spa and Massage,Las Vegas,NV, massage massage_therapy spas,4.5,235.0
819,fOnpoMXToa5Qiyg95E6ENg,317,19,34,30,32,33,38,24,27,32,23,17,8,Mike and Ronda's The Place,Glendale,AZ, breakfast_brunch,4.0,816.0
820,fQt4D34vcJNtEf8Q4zte3w,204,18,15,22,14,8,29,21,16,21,12,18,10,TAO Asian Bistro,Las Vegas,NV, asianfusion lounges,4.0,1807.0
821,fQt9QVAZM9PM0wFDdROvWw,242,22,24,32,28,19,20,25,14,15,11,24,8,Frankie's Tiki Room,Las Vegas,NV, tikibars,4.5,1027.0
822,fT6Uwl6abRQfiNgxre_qbg,232,21,30,22,15,20,10,19,23,17,16,33,6,Cherryblossom Noodle Cafe,Phoenix,AZ, sushi noodles ramen,4.0,1151.0
823,fZM_o3kKZ9mR-1pvBeow8A,274,28,30,28,30,37,22,27,12,12,17,21,10,Tempe Marketplace,Tempe,AZ, shoppingcenters,4.0,257.0
